timestamp,service,cpu_percent,memory_percent,disk_percent,active_connections,request_rate_per_min,error_rate_percent,p99_latency_ms
2026-03-15 11:20:00,search-service,89.5,96.4,46.5,62,74,1.56,2892
2026-03-15 11:25:00,api-gateway,29.6,44.6,51.3,22,223,1.39,232
2026-03-15 11:25:00,order-service,33.2,41.4,53.4,117,188,1.74,130
2026-03-15 11:25:00,payment-service,25.5,59.4,47.2,99,125,1.34,137
2026-03-15 11:25:00,inventory-service,31.8,46.1,63.1,190,264,0.84,235
2026-03-15 11:25:00,notification-service,25.9,37.5,46.4,85,449,0.93,97
2026-03-15 11:25:00,auth-service,19.1,59.0,60.2,149,469,0.81,57
2026-03-15 11:25:00,search-service,93.3,98.2,50.2,167,301,1.72,8993
2026-03-15 11:30:00,api-gateway,37.9,32.2,65.3,74,387,0.93,168
2026-03-15 11:30:00,order-service,36.7,52.4,41.9,48,443,1.95,224
2026-03-15 11:30:00,payment-service,28.1,31.9,58.5,45,278,0.22,277
2026-03-15 11:30:00,inventory-service,42.9,52.0,54.8,163,87,1.15,198
2026-03-15 11:30:00,notification-service,17.0,44.0,46.1,63,189,1.35,213
2026-03-15 11:30:00,auth-service,20.1,34.7,66.4,156,310,1.12,243
2026-03-15 11:30:00,search-service,95.9,96.6,55.8,21,477,0.14,5593
2026-03-15 11:35:00,api-gateway,12.9,42.3,64.1,19,325,1.19,259
2026-03-15 11:35:00,order-service,25.4,39.5,43.8,162,419,1.42,199
2026-03-15 11:35:00,payment-service,20.7,45.5,40.6,43,326,0.03,261
2026-03-15 11:35:00,inventory-service,21.3,58.1,62.5,181,435,1.2,71
2026-03-15 11:35:00,notification-service,13.5,46.5,51.4,139,386,0.52,254
2026-03-15 11:35:00,auth-service,44.9,39.0,64.3,67,175,1.89,166
2026-03-15 11:35:00,search-service,83.3,97.3,58.1,103,212,0.27,5732
2026-03-15 11:40:00,api-gateway,42.4,59.0,51.8,127,54,0.99,274
2026-03-15 11:40:00,order-service,18.8,49.4,57.3,189,174,1.47,82
2026-03-15 11:40:00,payment-service,15.9,43.0,45.5,92,92,1.03,169
2026-03-15 11:40:00,inventory-service,18.0,30.6,69.0,138,283,1.39,116
2026-03-15 11:40:00,notification-service,39.3,47.1,54.5,138,255,1.68,235
2026-03-15 11:40:00,auth-service,34.2,45.7,49.0,155,382,0.89,102
2026-03-15 11:40:00,search-service,98.2,95.9,52.0,56,307,0.09,4289
2026-03-15 11:45:00,api-gateway,13.5,53.5,64.5,151,370,1.13,93
2026-03-15 11:45:00,order-service,26.8,37.4,50.2,95,113,0.2,211
2026-03-15 11:45:00,payment-service,42.1,46.9,50.2,75,256,0.1,225
2026-03-15 11:45:00,inventory-service,35.5,33.1,68.8,53,52,1.52,60
2026-03-15 11:45:00,notification-service,10.5,43.1,64.2,127,320,1.38,102
2026-03-15 11:45:00,auth-service,28.9,38.5,42.4,92,305,0.25,66
2026-03-15 11:45:00,search-service,84.0,98.9,50.2,67,471,1.54,3060
2026-03-15 11:50:00,api-gateway,15.6,43.8,46.6,195,50,0.31,173
2026-03-15 11:50:00,order-service,16.7,59.0,46.0,10,198,0.79,265
2026-03-15 11:50:00,payment-service,21.6,30.3,47.9,35,492,1.44,110
2026-03-15 11:50:00,inventory-service,40.9,59.5,68.3,145,413,1.3,63
2026-03-15 11:50:00,notification-service,28.6,30.1,53.0,109,210,1.92,127
2026-03-15 11:50:00,auth-service,43.7,37.4,62.3,61,162,0.06,194
2026-03-15 11:50:00,search-service,80.7,97.2,50.9,176,469,0.84,11427
2026-03-15 11:55:00,api-gateway,16.5,42.1,54.3,10,157,0.61,133
2026-03-15 11:55:00,order-service,18.9,39.5,46.7,32,261,0.96,280
2026-03-15 11:55:00,payment-service,13.3,56.1,40.9,195,482,1.93,227
2026-03-15 11:55:00,inventory-service,27.0,52.1,66.6,30,109,1.25,210
2026-03-15 11:55:00,notification-service,10.8,30.5,47.5,17,219,1.75,181
2026-03-15 11:55:00,auth-service,34.2,47.3,66.4,195,424,0.71,142
2026-03-15 11:55:00,search-service,89.8,95.3,43.8,134,380,1.49,3145
2026-03-15 12:00:00,api-gateway,20.3,33.0,66.4,170,442,1.21,199
2026-03-15 12:00:00,order-service,12.1,57.1,47.6,78,409,1.35,185
2026-03-15 12:00:00,payment-service,11.6,38.3,65.3,169,113,0.6,199
2026-03-15 12:00:00,inventory-service,39.8,45.8,48.0,58,251,1.51,88
2026-03-15 12:00:00,notification-service,30.8,51.5,55.4,13,159,1.63,269
2026-03-15 12:00:00,auth-service,28.3,47.5,52.8,33,175,1.8,91
2026-03-15 12:00:00,search-service,92.8,97.2,42.1,54,231,1.38,9705
2026-03-15 12:05:00,api-gateway,38.7,56.8,55.0,18,207,1.73,178
2026-03-15 12:05:00,order-service,11.0,35.7,51.3,181,170,0.43,84
2026-03-15 12:05:00,payment-service,35.6,43.5,40.8,164,231,0.69,65
2026-03-15 12:05:00,inventory-service,42.6,45.6,53.5,91,329,1.29,121
2026-03-15 12:05:00,notification-service,26.1,34.2,54.5,158,107,0.89,81
2026-03-15 12:05:00,auth-service,14.5,56.6,52.8,23,395,0.39,236
2026-03-15 12:05:00,search-service,94.9,96.5,55.0,103,171,0.57,2322
2026-03-15 12:10:00,api-gateway,20.1,37.8,56.8,75,105,1.69,271
2026-03-15 12:10:00,order-service,43.7,30.4,60.9,23,461,0.86,110
2026-03-15 12:10:00,payment-service,44.2,31.1,54.9,96,144,0.89,105
2026-03-15 12:10:00,inventory-service,34.9,50.9,48.1,127,341,0.65,69
2026-03-15 12:10:00,notification-service,29.3,54.4,44.7,88,108,0.83,59
2026-03-15 12:10:00,auth-service,33.6,44.6,59.9,72,161,1.51,227
2026-03-15 12:10:00,search-service,92.8,96.1,51.0,133,69,1.87,3510
2026-03-15 12:15:00,api-gateway,16.0,55.3,43.2,153,308,1.52,202
2026-03-15 12:15:00,order-service,34.8,39.5,51.2,61,270,1.07,273
2026-03-15 12:15:00,payment-service,25.0,53.8,53.8,30,398,0.33,53
2026-03-15 12:15:00,inventory-service,21.7,44.5,69.2,175,92,0.6,215
2026-03-15 12:15:00,notification-service,10.6,46.4,67.9,198,61,0.56,54
2026-03-15 12:15:00,auth-service,38.0,30.6,44.1,26,104,1.44,280
2026-03-15 12:15:00,search-service,80.1,95.2,65.8,152,439,1.08,8335
2026-03-15 12:20:00,api-gateway,31.2,54.2,40.6,24,196,0.84,239
2026-03-15 12:20:00,order-service,25.0,48.4,56.5,157,160,0.27,108
2026-03-15 12:20:00,payment-service,11.1,43.1,57.7,190,158,1.32,66
2026-03-15 12:20:00,inventory-service,22.7,49.4,56.6,177,309,1.06,273
2026-03-15 12:20:00,notification-service,43.5,39.5,52.5,43,62,0.64,222
2026-03-15 12:20:00,auth-service,32.1,36.3,67.1,174,430,1.05,53
2026-03-15 12:20:00,search-service,81.1,99.0,50.8,64,497,1.85,6257
2026-03-15 12:25:00,api-gateway,39.0,48.0,55.2,31,464,1.27,124
2026-03-15 12:25:00,order-service,15.1,34.1,40.0,86,253,0.63,180
2026-03-15 12:25:00,payment-service,33.3,39.8,50.2,96,447,1.71,174
2026-03-15 12:25:00,inventory-service,37.8,38.4,45.5,193,371,1.63,171
2026-03-15 12:25:00,notification-service,16.3,56.2,40.3,170,384,0.33,188
2026-03-15 12:25:00,auth-service,17.4,48.5,53.6,182,142,0.72,294
2026-03-15 12:25:00,search-service,83.0,96.0,43.4,61,378,1.32,5020
2026-03-15 12:30:00,api-gateway,22.2,54.6,40.6,130,301,0.69,133
2026-03-15 12:30:00,order-service,25.2,58.5,50.9,111,411,0.12,277
2026-03-15 12:30:00,payment-service,11.3,47.0,49.2,177,462,1.83,191
2026-03-15 12:30:00,inventory-service,39.9,51.3,49.6,26,276,0.79,290
2026-03-15 12:30:00,notification-service,34.6,48.4,54.5,162,353,0.58,237
2026-03-15 12:30:00,auth-service,35.4,39.3,44.3,105,150,1.54,181
2026-03-15 12:30:00,search-service,88.1,96.0,46.0,60,146,1.35,13724
2026-03-15 12:35:00,api-gateway,21.0,31.4,62.1,57,254,0.01,238
2026-03-15 12:35:00,order-service,27.8,30.3,42.4,168,94,0.89,203
2026-03-15 12:35:00,payment-service,24.3,37.8,65.6,23,175,0.17,200
2026-03-15 12:35:00,inventory-service,22.6,37.3,59.8,188,89,0.73,212
2026-03-15 12:35:00,notification-service,34.6,35.0,64.0,122,306,1.46,220
2026-03-15 12:35:00,auth-service,38.9,35.2,43.0,125,193,1.1,162
2026-03-15 12:35:00,search-service,86.4,99.3,63.2,161,151,1.75,3310
2026-03-15 12:40:00,api-gateway,18.4,51.4,66.3,25,394,1.16,224
2026-03-15 12:40:00,order-service,13.8,56.5,65.3,117,325,1.74,295
2026-03-15 12:40:00,payment-service,38.7,32.4,49.2,85,254,1.56,158
2026-03-15 12:40:00,inventory-service,35.0,50.0,65.6,118,394,0.66,159
2026-03-15 12:40:00,notification-service,31.2,38.0,64.4,54,210,0.15,296
2026-03-15 12:40:00,auth-service,43.1,32.1,63.2,96,334,1.36,285
2026-03-15 12:40:00,search-service,85.4,95.8,55.4,123,378,0.94,14043
2026-03-15 12:45:00,api-gateway,27.3,46.1,47.2,137,190,0.89,168
2026-03-15 12:45:00,order-service,26.6,46.3,44.2,116,362,0.87,102
2026-03-15 12:45:00,payment-service,16.9,50.7,51.5,186,350,1.31,140
2026-03-15 12:45:00,inventory-service,12.1,45.9,62.0,98,258,0.86,159
2026-03-15 12:45:00,notification-service,30.4,56.4,54.5,114,415,1.81,86
2026-03-15 12:45:00,auth-service,38.1,59.0,62.0,151,391,0.37,136
2026-03-15 12:45:00,search-service,97.6,99.1,56.6,27,218,0.46,11733
2026-03-15 12:50:00,api-gateway,20.9,45.0,61.9,50,281,1.28,258
2026-03-15 12:50:00,order-service,36.4,48.7,65.3,130,63,0.9,58
2026-03-15 12:50:00,payment-service,10.1,53.7,46.4,75,343,1.56,290
2026-03-15 12:50:00,inventory-service,14.6,57.1,50.0,59,173,1.39,152
2026-03-15 12:50:00,notification-service,12.9,46.4,64.2,83,123,1.86,223
2026-03-15 12:50:00,auth-service,16.3,58.5,52.2,142,174,0.35,204
2026-03-15 12:50:00,search-service,83.8,95.1,57.6,106,237,2.0,14503
2026-03-15 12:55:00,api-gateway,16.9,59.9,63.1,178,382,0.14,190
2026-03-15 12:55:00,order-service,43.1,42.8,66.0,78,320,1.91,212
2026-03-15 12:55:00,payment-service,16.4,39.5,54.7,169,203,0.15,185
2026-03-15 12:55:00,inventory-service,43.5,53.7,53.6,149,442,0.3,285
2026-03-15 12:55:00,notification-service,19.3,47.4,63.0,37,171,1.23,164
2026-03-15 12:55:00,auth-service,25.7,58.5,41.3,153,275,0.88,289
2026-03-15 12:55:00,search-service,97.0,97.4,54.1,51,270,0.32,6215
2026-03-15 13:00:00,api-gateway,43.9,58.6,59.6,101,354,0.46,285
2026-03-15 13:00:00,order-service,21.3,49.0,54.9,184,450,0.14,285
2026-03-15 13:00:00,payment-service,24.0,43.0,43.2,88,257,1.13,69
2026-03-15 13:00:00,inventory-service,21.7,44.1,51.2,129,486,0.55,257
2026-03-15 13:00:00,notification-service,39.6,35.3,69.8,157,264,1.11,109
2026-03-15 13:00:00,auth-service,44.3,55.4,60.5,131,431,1.11,246
2026-03-15 13:00:00,search-service,85.6,99.4,53.5,136,357,1.85,9230
2026-03-15 13:05:00,api-gateway,19.3,32.5,44.1,81,319,0.05,272
2026-03-15 13:05:00,order-service,34.2,58.7,60.1,175,360,1.49,258
2026-03-15 13:05:00,payment-service,34.6,47.1,68.7,104,58,1.13,231
2026-03-15 13:05:00,inventory-service,14.4,49.0,69.9,199,171,1.26,203
2026-03-15 13:05:00,notification-service,23.2,41.2,55.2,104,82,0.91,299
2026-03-15 13:05:00,auth-service,43.4,56.2,51.6,28,473,0.78,152
2026-03-15 13:05:00,search-service,87.5,95.1,51.0,187,374,0.81,5374
2026-03-15 13:10:00,api-gateway,31.8,32.2,40.8,63,295,0.57,64
2026-03-15 13:10:00,order-service,26.6,34.9,45.0,30,325,0.95,107
2026-03-15 13:10:00,payment-service,25.8,32.3,53.9,144,478,1.47,213
2026-03-15 13:10:00,inventory-service,29.3,43.0,63.0,142,335,1.07,258
2026-03-15 13:10:00,notification-service,13.5,33.9,43.0,19,91,1.9,276
2026-03-15 13:10:00,auth-service,35.5,34.6,59.8,171,216,1.93,60
2026-03-15 13:10:00,search-service,93.3,96.8,52.5,83,384,0.69,7598
2026-03-15 13:15:00,api-gateway,28.7,50.7,65.6,107,363,1.52,253
2026-03-15 13:15:00,order-service,23.4,54.9,40.0,78,374,1.06,60
2026-03-15 13:15:00,payment-service,32.6,44.5,47.6,112,288,0.93,123
2026-03-15 13:15:00,inventory-service,24.5,46.5,42.8,107,379,0.89,166
2026-03-15 13:15:00,notification-service,21.1,51.0,44.3,39,495,1.04,65
2026-03-15 13:15:00,auth-service,33.2,39.3,40.8,122,246,0.95,187
2026-03-15 13:15:00,search-service,94.0,95.8,41.2,24,427,0.84,14582
2026-03-15 13:20:00,api-gateway,10.2,45.9,53.4,158,111,0.84,224
2026-03-15 13:20:00,order-service,43.0,33.3,68.4,16,450,1.33,65
2026-03-15 13:20:00,payment-service,30.6,46.4,51.2,184,307,1.33,141
2026-03-15 13:20:00,inventory-service,17.0,52.7,58.1,107,259,0.67,62
2026-03-15 13:20:00,notification-service,13.7,55.8,54.6,188,401,1.79,260
2026-03-15 13:20:00,auth-service,26.6,57.8,63.6,139,99,0.63,73
2026-03-15 13:20:00,search-service,97.5,96.0,69.2,85,161,0.73,10222
2026-03-15 13:25:00,api-gateway,14.9,44.9,53.2,65,246,0.02,184
2026-03-15 13:25:00,order-service,19.9,33.8,58.8,166,393,1.32,84
2026-03-15 13:25:00,payment-service,42.7,53.9,46.1,76,307,1.86,206
2026-03-15 13:25:00,inventory-service,29.4,51.4,47.2,27,285,1.03,196
2026-03-15 13:25:00,notification-service,13.4,51.9,65.4,167,212,1.83,222
2026-03-15 13:25:00,auth-service,24.7,49.7,65.3,165,252,0.71,252
2026-03-15 13:25:00,search-service,83.4,95.1,56.6,86,53,1.08,11816
2026-03-15 13:30:00,api-gateway,38.8,49.8,42.6,110,190,1.39,204
2026-03-15 13:30:00,order-service,33.9,45.0,52.3,145,195,1.75,265
2026-03-15 13:30:00,payment-service,44.7,55.0,43.2,136,310,0.09,126
2026-03-15 13:30:00,inventory-service,42.5,41.0,68.1,32,199,1.9,134
2026-03-15 13:30:00,notification-service,14.5,35.3,56.3,48,293,0.79,149
2026-03-15 13:30:00,auth-service,23.6,42.6,64.2,54,296,0.33,242
2026-03-15 13:30:00,search-service,91.1,96.2,53.8,146,193,1.61,4325
2026-03-15 13:35:00,api-gateway,31.5,56.8,65.8,123,339,0.43,299
2026-03-15 13:35:00,order-service,22.9,49.3,44.3,57,100,1.0,79
2026-03-15 13:35:00,payment-service,17.5,34.4,59.2,193,242,0.42,175
2026-03-15 13:35:00,inventory-service,14.2,31.5,44.2,144,291,0.98,92
2026-03-15 13:35:00,notification-service,39.1,53.8,46.9,49,75,1.99,257
2026-03-15 13:35:00,auth-service,10.9,32.6,61.5,192,98,0.09,121
2026-03-15 13:35:00,search-service,85.9,95.3,61.9,43,191,0.76,10132
2026-03-15 13:40:00,api-gateway,14.1,59.0,59.9,127,319,1.68,117
2026-03-15 13:40:00,order-service,18.5,52.3,63.7,133,268,0.28,88
2026-03-15 13:40:00,payment-service,34.9,47.9,46.2,51,262,1.21,170
2026-03-15 13:40:00,inventory-service,19.1,52.6,65.7,72,411,0.51,214
2026-03-15 13:40:00,notification-service,40.9,38.0,63.4,165,397,0.66,175
2026-03-15 13:40:00,auth-service,20.1,48.9,49.2,72,235,0.09,215
2026-03-15 13:40:00,search-service,84.4,96.7,55.3,11,300,0.2,13301
2026-03-15 13:45:00,api-gateway,44.2,33.0,54.0,46,492,1.73,109
2026-03-15 13:45:00,order-service,41.1,37.9,51.1,15,66,0.03,272
2026-03-15 13:45:00,payment-service,34.3,43.8,50.4,162,109,1.66,245
2026-03-15 13:45:00,inventory-service,37.7,57.3,47.0,179,399,0.77,237
2026-03-15 13:45:00,notification-service,13.5,39.1,68.8,174,89,0.43,57
2026-03-15 13:45:00,auth-service,24.5,38.7,69.9,189,383,1.06,56
2026-03-15 13:45:00,search-service,89.3,97.4,63.3,148,418,0.93,2818
2026-03-15 13:50:00,api-gateway,19.8,42.6,58.0,99,473,1.51,147
2026-03-15 13:50:00,order-service,21.4,55.3,42.3,64,184,1.22,269
2026-03-15 13:50:00,payment-service,44.8,49.9,60.8,147,63,1.85,298
2026-03-15 13:50:00,inventory-service,32.4,50.9,52.3,64,473,0.29,125
2026-03-15 13:50:00,notification-service,44.5,32.1,52.9,66,333,1.84,102
2026-03-15 13:50:00,auth-service,40.0,43.5,54.8,177,61,0.81,111
2026-03-15 13:50:00,search-service,86.9,98.5,56.3,161,393,1.64,13210
2026-03-15 13:55:00,api-gateway,21.3,39.1,60.3,37,393,0.94,80
2026-03-15 13:55:00,order-service,41.7,30.3,69.7,200,67,0.99,92
2026-03-15 13:55:00,payment-service,17.1,30.6,64.3,198,229,0.59,83
2026-03-15 13:55:00,inventory-service,36.1,53.0,54.9,31,228,1.29,218
2026-03-15 13:55:00,notification-service,33.5,36.9,58.1,130,360,1.56,284
2026-03-15 13:55:00,auth-service,25.3,57.8,59.4,14,200,1.58,211
2026-03-15 13:55:00,search-service,89.7,96.2,42.3,103,218,1.25,5249
2026-03-15 14:00:00,api-gateway,18.1,31.5,64.8,100,130,1.17,138
2026-03-15 14:00:00,order-service,16.6,32.6,43.2,73,134,1.7,299
2026-03-15 14:00:00,payment-service,35.3,52.6,65.2,39,389,0.26,269
2026-03-15 14:00:00,inventory-service,16.0,56.1,45.6,46,121,0.74,199
2026-03-15 14:00:00,notification-service,33.5,34.2,49.4,69,252,0.67,174
2026-03-15 14:00:00,auth-service,15.8,46.8,44.8,96,427,1.69,54
2026-03-15 14:00:00,search-service,80.3,98.8,41.7,160,51,0.01,13506
2026-03-15 14:05:00,api-gateway,24.9,42.1,59.2,32,118,1.56,94
2026-03-15 14:05:00,order-service,19.1,47.2,52.3,65,486,0.04,191
2026-03-15 14:05:00,payment-service,40.7,52.2,62.2,139,229,0.71,96
2026-03-15 14:05:00,inventory-service,43.1,56.4,46.6,55,144,1.66,133
2026-03-15 14:05:00,notification-service,33.9,43.1,56.6,193,163,1.97,163
2026-03-15 14:05:00,auth-service,23.9,40.2,63.3,97,112,1.78,144
2026-03-15 14:05:00,search-service,81.8,98.7,61.7,198,113,1.76,8747
2026-03-15 14:10:00,api-gateway,24.4,31.9,65.7,77,374,0.2,233
2026-03-15 14:10:00,order-service,43.4,51.7,43.9,133,268,0.7,300
2026-03-15 14:10:00,payment-service,30.8,51.8,61.8,23,445,1.23,189
2026-03-15 14:10:00,inventory-service,37.8,40.9,63.6,70,318,0.72,51
2026-03-15 14:10:00,notification-service,30.5,46.2,57.4,63,386,0.9,66
2026-03-15 14:10:00,auth-service,11.7,46.8,55.1,103,358,0.28,209
2026-03-15 14:10:00,search-service,86.6,95.6,46.8,85,50,0.44,5376
2026-03-15 14:15:00,api-gateway,15.9,52.0,69.5,150,131,0.24,239
2026-03-15 14:15:00,order-service,27.0,40.4,57.3,31,333,1.82,290
2026-03-15 14:15:00,payment-service,30.8,52.3,49.0,26,365,0.54,295
2026-03-15 14:15:00,inventory-service,28.0,37.8,58.9,42,252,1.02,167
2026-03-15 14:15:00,notification-service,22.0,45.7,59.9,43,103,1.29,213
2026-03-15 14:15:00,auth-service,18.5,53.0,67.8,181,154,0.37,279
2026-03-15 14:15:00,search-service,84.1,95.0,68.5,86,269,0.39,14730
2026-03-15 14:20:00,api-gateway,42.9,44.2,52.1,186,52,1.04,129
2026-03-15 14:20:00,order-service,35.4,46.8,60.7,130,450,0.7,165
2026-03-15 14:20:00,payment-service,29.7,44.9,61.8,58,105,1.89,104
2026-03-15 14:20:00,inventory-service,10.9,42.4,67.2,103,69,1.35,168
2026-03-15 14:20:00,notification-service,24.1,33.5,55.4,75,393,1.93,97
2026-03-15 14:20:00,auth-service,21.8,55.3,50.1,138,343,1.08,231
2026-03-15 14:20:00,search-service,98.3,99.1,54.2,83,71,0.31,9732
2026-03-15 14:25:00,api-gateway,38.6,30.4,51.6,181,323,0.17,266
2026-03-15 14:25:00,order-service,26.2,31.3,57.3,61,244,1.61,287
2026-03-15 14:25:00,payment-service,40.1,55.1,43.0,70,346,0.23,178
2026-03-15 14:25:00,inventory-service,29.5,48.9,60.2,154,432,1.35,257
2026-03-15 14:25:00,notification-service,32.3,58.4,49.9,36,322,1.74,212
2026-03-15 14:25:00,auth-service,31.6,39.8,63.8,174,393,1.47,214
2026-03-15 14:25:00,search-service,98.1,96.4,40.1,132,357,1.8,2011
2026-03-15 14:30:00,api-gateway,22.4,30.5,41.6,178,232,0.01,214
2026-03-15 14:30:00,order-service,41.8,45.4,52.9,51,65,0.37,185
2026-03-15 14:30:00,payment-service,29.3,44.7,62.3,99,433,1.43,269
2026-03-15 14:30:00,inventory-service,18.3,44.1,54.9,160,390,0.98,280
2026-03-15 14:30:00,notification-service,10.3,57.2,59.0,47,335,1.09,201
2026-03-15 14:30:00,auth-service,38.1,57.6,56.4,115,481,0.97,270
2026-03-15 14:30:00,search-service,96.6,97.3,64.3,95,132,0.29,10544
2026-03-15 14:35:00,api-gateway,23.8,34.1,52.7,121,188,1.62,199
2026-03-15 14:35:00,order-service,41.0,51.3,51.4,109,385,0.81,222
2026-03-15 14:35:00,payment-service,16.9,58.6,47.8,187,369,1.14,106
2026-03-15 14:35:00,inventory-service,19.6,39.4,66.7,100,363,0.74,102
2026-03-15 14:35:00,notification-service,26.9,45.5,63.3,156,65,0.51,186
2026-03-15 14:35:00,auth-service,39.3,39.5,61.5,55,220,0.55,249
2026-03-15 14:35:00,search-service,97.3,98.4,44.5,58,308,1.32,12939
2026-03-15 14:40:00,api-gateway,21.3,48.0,64.7,185,82,1.31,207
2026-03-15 14:40:00,order-service,42.2,56.1,44.6,128,187,0.18,257
2026-03-15 14:40:00,payment-service,11.7,59.2,63.1,82,139,1.34,119
2026-03-15 14:40:00,inventory-service,44.5,58.7,60.3,76,364,0.39,193
2026-03-15 14:40:00,notification-service,36.8,43.4,60.6,26,393,0.04,155
2026-03-15 14:40:00,auth-service,35.0,44.5,64.5,175,103,1.5,158
2026-03-15 14:40:00,search-service,82.7,98.8,52.5,35,365,1.2,3374
2026-03-15 14:45:00,api-gateway,12.0,37.1,57.6,120,198,0.99,191
2026-03-15 14:45:00,order-service,15.3,50.4,58.0,107,175,1.05,159
2026-03-15 14:45:00,payment-service,31.5,55.8,52.2,103,110,1.61,195
2026-03-15 14:45:00,inventory-service,36.9,42.4,43.8,37,499,1.75,180
2026-03-15 14:45:00,notification-service,38.0,39.4,40.1,42,211,0.91,189
2026-03-15 14:45:00,auth-service,10.5,30.4,57.8,70,321,0.58,244
2026-03-15 14:45:00,search-service,87.3,99.1,65.4,127,143,0.94,11011
2026-03-15 14:50:00,api-gateway,31.2,42.9,42.5,150,411,1.44,58
2026-03-15 14:50:00,order-service,33.1,32.0,67.9,105,366,1.95,268
2026-03-15 14:50:00,payment-service,24.4,36.4,49.9,39,197,0.02,285
2026-03-15 14:50:00,inventory-service,14.9,40.8,49.4,167,196,0.83,109
2026-03-15 14:50:00,notification-service,15.4,47.1,43.7,18,162,0.98,186
2026-03-15 14:50:00,auth-service,23.5,31.5,47.6,24,161,1.12,102
2026-03-15 14:50:00,search-service,81.2,95.7,49.6,140,408,0.18,14597
2026-03-15 14:55:00,api-gateway,21.3,32.5,53.5,24,500,0.17,73
2026-03-15 14:55:00,order-service,44.2,54.1,49.8,124,440,0.44,295
2026-03-15 14:55:00,payment-service,18.8,55.3,48.1,107,385,0.33,172
2026-03-15 14:55:00,inventory-service,40.1,40.7,47.4,180,434,0.51,106
2026-03-15 14:55:00,notification-service,41.7,54.4,63.8,153,70,1.54,178
2026-03-15 14:55:00,auth-service,44.3,49.4,62.2,37,500,1.8,69
2026-03-15 14:55:00,search-service,89.1,98.3,45.6,56,382,1.27,3039
2026-03-15 15:00:00,api-gateway,17.5,54.3,58.3,122,173,0.74,67
2026-03-15 15:00:00,order-service,23.9,51.6,43.8,13,107,1.68,150
2026-03-15 15:00:00,payment-service,14.8,33.9,44.6,194,467,1.63,184
2026-03-15 15:00:00,inventory-service,15.7,31.3,58.4,155,254,0.83,111
2026-03-15 15:00:00,notification-service,20.3,53.5,43.1,56,321,0.03,105
2026-03-15 15:00:00,auth-service,19.1,50.3,55.3,184,73,1.38,238
2026-03-15 15:00:00,search-service,98.5,95.7,48.6,15,331,0.94,6281
2026-03-15 15:05:00,api-gateway,38.3,44.8,67.6,68,221,0.82,285
2026-03-15 15:05:00,order-service,12.1,34.0,58.2,38,55,1.82,190
2026-03-15 15:05:00,payment-service,16.5,36.4,40.9,168,247,0.28,297
2026-03-15 15:05:00,inventory-service,12.0,41.6,44.9,61,274,0.04,289
2026-03-15 15:05:00,notification-service,20.5,54.9,65.2,16,258,1.81,225
2026-03-15 15:05:00,auth-service,25.9,36.4,43.1,29,154,1.23,95
2026-03-15 15:05:00,search-service,90.7,99.2,49.2,166,357,1.58,9653
2026-03-15 15:10:00,api-gateway,12.0,53.1,60.2,160,151,1.95,87
2026-03-15 15:10:00,order-service,26.2,34.6,68.7,25,389,1.82,222
2026-03-15 15:10:00,payment-service,27.9,49.0,66.9,147,398,0.54,262
2026-03-15 15:10:00,inventory-service,30.5,50.6,53.9,22,385,0.48,189
2026-03-15 15:10:00,notification-service,33.5,45.9,69.9,50,401,0.58,140
2026-03-15 15:10:00,auth-service,21.8,36.4,48.5,123,51,0.16,89
2026-03-15 15:10:00,search-service,96.2,98.1,44.8,170,475,0.56,6745
2026-03-15 15:15:00,api-gateway,36.4,52.6,59.6,31,128,1.6,101
2026-03-15 15:15:00,order-service,21.7,39.7,43.8,146,489,1.3,197
2026-03-15 15:15:00,payment-service,22.4,45.2,51.8,165,239,0.66,289
2026-03-15 15:15:00,inventory-service,10.6,56.5,59.7,91,392,1.5,300
2026-03-15 15:15:00,notification-service,31.1,34.5,52.1,103,199,0.06,166
2026-03-15 15:15:00,auth-service,25.5,31.9,54.7,10,425,0.76,249
2026-03-15 15:15:00,search-service,88.7,98.7,68.6,195,499,1.66,13425
2026-03-15 15:20:00,api-gateway,20.6,39.8,40.1,165,456,0.79,204
2026-03-15 15:20:00,order-service,33.1,46.4,47.0,194,360,1.19,224
2026-03-15 15:20:00,payment-service,23.0,52.0,40.0,187,428,0.86,112
2026-03-15 15:20:00,inventory-service,40.3,31.2,66.1,170,401,1.05,287
2026-03-15 15:20:00,notification-service,26.5,45.9,56.4,165,249,0.74,57
2026-03-15 15:20:00,auth-service,32.9,36.7,59.7,68,335,1.03,169
2026-03-15 15:20:00,search-service,93.4,98.8,62.4,166,236,0.58,13486
2026-03-15 15:25:00,api-gateway,23.6,47.2,54.1,23,425,1.96,163
2026-03-15 15:25:00,order-service,36.9,47.9,61.5,181,308,1.38,143
2026-03-15 15:25:00,payment-service,11.0,59.9,40.9,174,422,0.48,270
2026-03-15 15:25:00,inventory-service,43.1,54.6,58.0,90,153,0.55,209
2026-03-15 15:25:00,notification-service,15.3,34.2,51.5,190,109,0.65,256
2026-03-15 15:25:00,auth-service,28.1,32.5,49.0,153,253,1.77,216
2026-03-15 15:25:00,search-service,97.0,95.4,54.2,119,154,1.98,2252
2026-03-15 15:30:00,api-gateway,33.0,43.7,46.5,100,433,0.89,218
2026-03-15 15:30:00,order-service,10.4,47.7,68.4,198,490,0.52,266
2026-03-15 15:30:00,payment-service,32.0,31.0,43.6,81,155,0.71,180
